t,x_world,y_world,yaw_deg_carla,vx,vy,yaw_rate,ax,ay,steer,throttle,brake,Fz_FL,Fz_FR,Fz_RL,Fz_RR
1.26,-53.33864974975586,22.079259872436523,-23.216690063476562,9.382881679770817,0.21114946434909654,0.358383284886502,-0.06646815625098973,3.3648314623011806,0.10460051038994173,0.285135496068755,0.0,2796.913010020804,4114.873012848292,2543.386773125654,3600.1485061620115
1.28,-53.168357849121094,22.000316619873047,-23.627391815185547,9.383064443510692,0.21118613210293033,0.358470402664205,-0.06657635343267605,3.3650306011780766,0.10462022606738351,0.28508066694679235,0.0,2796.8880326674202,4114.923185413088,2543.3462005377023,3600.168189998839
1.3,-52.998626708984375,21.92015266418457,-24.038217544555664,9.383245578571364,0.21121057601668317,0.3585583909436174,-0.06668966135638173,3.365375766708699,0.10464012373879791,0.2850263264285909,0.0,2796.8349740902195,4115.002528596984,2543.282111376525,3600.210262719823
1.32,-52.8294677734375,21.83877182006836,-24.449134826660156,9.383424904584293,0.21122557975934483,0.35864646393925903,-0.06680830511971532,3.3658599267036844,0.1046602141121988,0.28497252862471195,0.0,2796.7551655771103,4115.109763233618,2543.1955240074394,3600.2736495856543
1.34,-52.66089630126953,21.756175994873047,-24.860172271728516,9.383602256280613,0.21123385193138153,0.3587340427823237,-0.06693223350714844,3.366470342690855,0.10468049354740688,0.28491932311581625,0.0,2796.6510510481994,4115.242436051457,2543.0884044815843,3600.3563899996884
1.36,-52.492923736572266,21.672372817993164,-25.271310806274414,9.383777489577797,0.2112378936775394,0.3588207416652977,-0.06706108435313483,3.367190376188011,0.1047009607077844,0.2848667531266608,0.0,2796.5258207852903,4115.397279403762,2542.963378818447,3600.455931909433
1.38,-52.3255500793457,21.58736228942871,-25.68253517150879,9.38395048538749,0.21123990563309766,0.3589063449460772,-0.06719430029192211,3.368001294089961,0.10472162855425685,0.2848148543837528,0.0,2796.3830702762916,4115.570577339296,2542.8234370604255,3600.5694029266483
1.4,-52.15878677368164,21.50115394592285,-26.093852996826172,9.384121150484468,0.21124173447899725,0.35899078146882785,-0.06733124555745526,3.3688839503356838,0.10474248337898835,0.2847636548546596,0.0,2796.226481903551,4115.758509260366,2542.6716552208886,3600.693863053463
1.42,-51.992645263671875,21.41374969482422,-26.505292892456055,9.384289417854937,0.211244849211778,0.35907409535407137,-0.06747115315259121,3.3698196031553223,0.10476352086077619,0.28471317464351886,0.0,2796.0596514386207,4115.957312673514,2542.5110658578456,3600.8264448715076
1.44,-51.82712936401367,21.325153350830078,-26.916791915893555,9.384455245278662,0.2112503417144004,0.3591564152551073,-0.06761326412538958,3.370790970056967,0.10478476378793551,0.2846634264164013,0.0,2795.8858985510383,4116.163502426769,2542.3444793216936,3600.964502514787
1.46,-51.662254333496094,21.23536491394043,-27.328414916992188,9.384618611478489,0.21125895315900942,0.3592379294963237,-0.06775694210405868,3.3717832061670165,0.10480620005901789,0.28461441655645336,0.0,2795.7080864701056,4116.374075875154,2542.1743167446502,3601.1057537622664
1.48,-51.49802017211914,21.14439582824707,-27.740131378173828,9.38477951344929,0.21127111248585398,0.35931886273013275,-0.0679015316747002,3.372783747359144,0.10482782377713981,0.28456614596521296,0.0,2795.528627549529,4116.586477587861,2542.002641253489,3601.2482784904205
1.5,-51.33445358276367,21.05224609375,-28.15193748474121,9.384937963389547,0.21128697998246584,0.35939945303226967,-0.06804646809849521,3.3737825588483763,0.10484964987551394,0.284518610983136,0.0,2795.34945029906,4116.798655482894,2541.8311106281362,3601.390542776071
1.52,-51.17154312133789,20.958919525146484,-28.56380271911621,9.385093984294596,0.21130649988905503,0.3594799362148428,-0.06819134724217257,3.3747723944612944,0.10487168885545912,0.28447180471162137,0.0,2795.1719559283374,4117.0091194084835,2541.66092877944,3601.531432189535
1.54,-51.009300231933594,20.864425659179688,-28.97579574584961,9.385247606131848,0.21132945501265768,0.3595605354307286,-0.06833586923588782,3.375748523271865,0.10489390418312493,0.2844257181604455,0.0,2794.99706121094,4117.216886519436,2541.492890667514,3601.670218545747
1.56,-50.847747802734375,20.768762588500977,-29.38787841796875,9.38539886461744,0.21135551109886966,0.35964144881403726,-0.06847968737493958,3.3767078319237798,0.10491632821180677,0.2843803406147682,0.0,2794.8253529384097,4117.421294545609,2541.3275352101414,3601.8064392445463
1.58,-50.6868782043457,20.671939849853516,-29.800048828125,9.38554779710507,0.21138426139588415,0.3597228435478586,-0.06862272545458008,3.377649490424631,0.10493894863513809,0.2843356608684788,0.0,2794.6570054560025,4117.622151450961,2541.1650185768076,3601.9399566849443
1.6,-50.52671813964844,20.573959350585938,-30.212316513061523,9.385694440645377,0.21141526811060726,0.35980485551487146,-0.06876488204483448,3.3785739530925514,0.10496177189222614,0.28429166780638687,0.0,2794.4919294633983,4117.819524290437,2541.0052896414377,3602.0708451090572
1.62,-50.36725616455078,20.47482681274414,-30.624671936035156,9.385838830363475,0.21144809276530793,0.3598875881126893,-0.06890616453045424,3.379482858210016,0.10498479692105296,0.28424835089095735,0.0,2794.329814734371,4118.013724480308,2540.848099000172,3602.1993535560755
1.64,-50.20851135253906,20.374547958374023,-31.03715705871582,9.385980998214725,0.21148232127468133,0.3599711143562283,-0.0690466146658137,3.3803785878481807,0.10500800660216451,0.2842057005355825,0.0,2794.1702049980686,4118.205217212401,2540.6930731460316,3602.3258473627584
1.66,-50.05049133300781,20.27312660217285,-31.44969367980957,9.386120973020436,0.21151757901889318,0.3600554779149837,-0.06918625750978934,3.3812637644787635,0.10503143717680731,0.28416370809386926,0.0,2794.0125907540278,4118.394517591722,2540.5397988425734,3602.450734837969
1.68,-49.89320373535156,20.17056655883789,-31.862321853637695,9.38625877840547,0.21155354551826824,0.36014069922743897,-0.0693252981687613,3.3821417197629677,0.10505507513656892,0.2841223664783591,0.0,2793.8563470853483,4118.582294557136,2540.3877356388116,3602.574512965283
1.7,-49.73665237426758,20.066875457763672,-32.27507400512695,9.386394433341318,0.21158996256478213,0.36022678187731455,-0.06946383573726876,3.3830155420583736,0.10507890010717919,0.2840816699976047,0.0,2793.7008767840857,4118.769167237612,2540.2363851573564,3602.6976586460014
1.72,-49.58085250854492,19.96205711364746,-32.68791961669922,9.386527953638009,0.21162662969277737,0.3603137128385424,-0.06960192927476959,3.3838878517673385,0.10510293034048632,0.2840416139085974,0.0,2793.545668485283,4118.955660259786,2540.085325615166,3602.820580771965
1.74,-49.42581558227539,19.856115341186523,-33.10084915161133,9.38665935124787,0.21166340232503922,0.3604014668532643,-0.06973973789875347,3.38476125481221,0.10512717476185676,0.2840021946256391,0.0,2793.3902284266583,4119.142301816561,2539.934130226593,3602.9436719777914
1.76,-49.271541595458984,19.74905776977539,-33.5139045715332,9.38678863419881,0.21170019078035907,0.36049001337623626,-0.06987740548857789,3.3856380993997313,0.10515160781496154,0.283963409740357,0.0,2793.234109399027,4119.329570495946,2539.782412236184,3603.0672878272503
1.78,-49.1180419921875,19.640888214111328,-33.92702102661133,9.386915808540602,0.21173695036161896,0.3605793178582342,-0.07001495818076607,3.3865199615673784,0.10517626437205843,0.2839252574378195,0.0,2793.0769985165853,4119.517785475401,2539.629915169093,3603.1916786440834
1.8,-48.9653205871582,19.531612396240234,-34.34028244018555,9.387040877422065,0.21177367499422559,0.3606693455047444,-0.0701525726781176,3.3874084822455726,0.10520110407670273,0.28388773677338064,0.0,2792.9185939118397,4119.707286679807,2539.4763627329535,3603.317082735474
1.82,-48.81339645385742,19.42123794555664,-34.75360870361328,9.387163843278541,0.21181038783919243,0.3607600628359721,-0.07029020592033489,3.3883043409046394,0.10522616278377503,0.2838508470164376,0.0,2792.758749213452,4119.89821197763,2539.3216452528704,3603.443618334618
1.84,-48.66226577758789,19.30976676940918,-35.167049407958984,9.387284707012471,0.21184713299198538,0.36085143879581355,-0.07042799769231235,3.38920836331765,0.10525142347140364,0.2838145878962587,0.0,2792.5973192073084,4120.090736539061,2539.1656193157987,3603.5713989178084
1.86,-48.51194381713867,19.19720458984375,-35.58059310913086,9.38740346889362,0.2118839705958816,0.3609434478891438,-0.07056594514147692,3.3901208115308656,0.10527689343011824,0.28377895933191405,0.0,2792.4342471503337,4120.284916972307,2539.008239547947,3603.700469998151
1.88,-48.36243438720703,19.083559036254883,-35.9942626953125,9.387520129000738,0.21192096838756033,0.3610360693375279,-0.07070408733912838,3.3910417768312993,0.10530255634847152,0.28374396129977875,0.0,2792.2695180791743,4120.480776748101,2538.8494862870753,3603.8308427304823
1.9,-48.21375274658203,18.968835830688477,-36.408016204833984,9.38763468807319,0.21195819497570906,0.36112928635395736,-0.07084238398444447,3.391970931749921,0.10532843542886887,0.28370959357804304,0.0,2792.103188231468,4120.6782512313375,2538.6894121985724,3603.962472862464
1.92,-48.06590270996094,18.853038787841797,-36.82188415527344,9.38774714671722,0.2119957169086699,0.36122308687642923,-0.07098089596486139,3.392908131559997,0.10535451967473787,0.2836758559848338,0.0,2791.935294301503,4120.877316679391,2538.5280350424964,3604.095329694853
1.94,-47.91888427734375,18.736175537109375,-37.2358512878418,9.387857505965098,0.21203359684781334,0.36131746441143775,-0.07111959379324433,3.3938529663215142,0.10538081181288955,0.2836427482104707,0.0,2791.765911088183,4121.077892177938,2538.3654203145334,3604.2293538699405
1.96,-47.77272033691406,18.618249893188477,-37.64994812011719,9.38796576749998,0.2120718896825495,0.36141241627883763,-0.07125847189476107,3.394805000273051,0.10540730442866184,0.28361026975000614,0.0,2791.595123340464,4121.279891779179,2538.201637066788,3604.3644775724033
1.98,-47.627410888671875,18.499269485473633,-38.06415557861328,9.388071933903337,0.21211064057178192,0.3615079424753975,-0.07139749193478713,3.395763684258706,0.10543400254326733,0.2835784198289989,0.0,2791.4230336328446,4121.483204733943,2538.0367749393617,3604.500619395958
2.0,-47.48296356201172,18.379240036010742,-38.47846603393555,9.388176008399606,0.21214988442634738,0.36160404486317566,-0.07153664667521874,3.3967285655291377,0.10546091164925227,0.2835471974801182,0.0,2791.2497308687452,4121.687740504445,2537.870906726045,3604.6377082555246
2.02,-47.339378356933594,18.25816535949707,-38.89289474487305,9.388277994496258,0.21218964769220652,0.36170072770565526,-0.07167593761809231,3.3976993024168483,0.10548802782816914,0.2835166016511225,0.0,2791.07528315893,4121.893431263877,2537.7040868238637,3604.7756895511748
2.04,-47.19668197631836,18.13605499267578,-39.30741500854492,9.3883778961878,0.21222994883232477,0.36179799702913823,-0.07181534203726112,3.3986755380702394,0.10551536265872333,0.2834866311436601,0.0,2790.8997578860553,4122.100204792777,2537.536373665129,3604.9145097799737
2.06,-47.05487060546875,18.01291275024414,-39.72209167480469,9.388475717459844,0.21227079992799794,0.36189586060249407,-0.07195488330431894,3.399657115027574,0.10554288368019743,0.2834572847620468,0.0,2790.7231902407125,4122.308030841371,2537.3677910612046,3605.0541402821386
2.08,-46.91394805908203,17.88874626159668,-40.136863708496094,9.388571463635753,0.21231220449190683,0.36199432508538254,-0.07209445535912111,3.4006434934468133,0.10557062164520323,0.2834285609092742,0.0,2790.5456712554965,4122.516795841786,2537.1984323677075,3605.1945103613084
2.1,-46.77393341064453,17.763561248779297,-40.551727294921875,9.388665139893599,0.21235415935406557,0.3620933957559641,-0.0722341238775669,3.4016346482463464,0.10559858381151152,0.28340045803192043,0.0,2790.367217620878,4122.726496863378,2537.028298631282,3605.335605331599
2.12,-46.634822845458984,17.637361526489258,-40.96673583984375,9.388756750634782,0.21239666121596779,0.3621930803077636,-0.07237391959005078,3.402630684235906,0.10562674361648497,0.28337297480956547,0.0,2790.1878130490386,4122.937156863712,2536.8573708344193,3605.477437643087
2.14,-46.49663543701172,17.510156631469727,-41.3818473815918,9.388846301029533,0.21243970377875177,0.3622933858965358,-0.0725137681207134,3.4036313596121346,0.10565512133002553,0.28334610969114016,0.0,2790.0074939183587,4123.1487237570955,2536.6856923569785,3605.619979743701
2.16,-46.35936737060547,17.3819522857666,-41.79707717895508,9.388933796065732,0.21248327797188052,0.3623943182210347,-0.07265371729690019,3.4046367591802844,0.10568370810469738,0.28331986118028035,0.0,2789.8262517964035,4123.361216048399,2536.5132474214647,3605.763237454715
2.18,-46.22303009033203,17.252756118774414,-42.21242141723633,9.38901924066675,0.21252737448447487,0.3624958827192283,-0.07279374722403675,3.405646872567227,0.10571250528976452,0.28329422779997504,0.0,2789.6440856291356,4123.574630667043,2536.340038955999,3605.9072120873548
2.2,-46.08763885498047,17.122570037841797,-42.62784957885742,9.38910263979783,0.21257198324743973,0.3625980835652567,-0.07293386053097586,3.406661730632129,0.10574154569315053,0.283269208060651,0.0,2789.4609900936525,4123.788973507103,2536.1660622358913,3606.0519079108863
2.22,-45.95319366455078,16.991405487060547,-43.04340362548828,9.389183996970626,0.21261709844303814,0.3627009270426884,-0.07307416526376859,3.407681795733625,0.10577079149069421,0.28324480090881216,0.0,2789.2768899714392,4124.004342854325,2535.9912362090204,3606.1973829917183
2.24,-45.8197021484375,16.85926628112793,-43.459075927734375,9.389263316159811,0.21266271636843667,0.3628044201712133,-0.07321457267107857,3.4087069611563354,0.10580025527030013,0.2832210051520567,0.0,2789.0917915209075,4124.220713861877,2535.8155826861716,3606.343634199951
2.26,-45.68716812133789,16.72616195678711,-43.8748664855957,9.389340601521488,0.2127088316631157,0.3629085676020668,-0.07335510947092673,3.4097372958413477,0.10582993036236919,0.2831978195435537,0.0,2788.9056859267266,4124.438100938478,2535.6390896083312,3606.4906680979884
2.28,-45.55560302734375,16.59209632873535,-44.29075622558594,9.389415857274859,0.21275543883485018,0.3630133725941314,-0.07349575750851513,3.410772789560283,0.10585983828675989,0.28317524281754236,0.0,2788.718572476454,4124.656500992719,2535.461759880322,3606.6384856831605
2.3,-45.42502212524414,16.45707893371582,-44.7067985534668,9.389489086873718,0.212802534533081,0.3631188386064581,-0.07363658324204225,3.411813715856956,0.10588994105790073,0.28315327393788453,0.0,2788.5304072429462,4124.875972110497,2535.2835455650547,3606.7871208140905
2.32,-45.29541778564453,16.32111358642578,-45.1230354309082,9.389560294696544,0.21285011483040162,0.36322496749672756,-0.07377748273460837,3.412859817256938,0.10592021539001616,0.2831319115910368,0.0,2788.3412247701604,4125.096457794714,2535.10449418926,3606.9365480193114
2.34,-45.166805267333984,16.184207916259766,-45.53932571411133,9.38962948700599,0.21289816821485905,0.36333175388673966,-0.07391835681661064,3.4139106057915414,0.10595075503619698,0.28311115389820285,0.0,2788.1511082540032,4125.317853527271,2534.9246917433984,3607.0867027771465
2.36,-45.03919219970703,16.046371459960938,-45.955726623535156,9.389696667143145,0.21294668835357125,0.363439194158918,-0.07405947432353853,3.4149669234988997,0.10598151792363592,0.2830909998570565,0.0,2787.9599332602165,4125.5403407407175,2534.7439871427023,3607.2376792518007
2.38,-44.9125862121582,15.907607078552246,-46.372222900390625,9.38976183762721,0.21299567906199537,0.3635472912936719,-0.07420076888993077,3.4160289182059533,0.10601252633065902,0.2830714487118369,0.0,2787.7676570649974,4125.7639486523485,2534.5623583278466,3607.389513067491
2.4,-44.786991119384766,15.767925262451172,-46.78886795043945,9.389825000368697,0.2130451480646965,0.36365605091053044,-0.07434231903474657,3.417096935074381,0.10604373610790283,0.28305249988939085,0.0,2787.5742225734834,4125.988751150183,2534.379744412185,3607.5422483617717
2.42,-44.662410736083984,15.627333641052246,-47.20564270019531,9.389886158389942,0.21309510205680238,0.3637654782165372,-0.0744840062513658,3.4181706613291674,0.10607515911967863,0.28303415248301744,0.0,2787.3796725297834,4126.214680492814,2534.1962022240637,3607.6958533739084
2.44,-44.53886032104492,15.48583698272705,-47.62254333496094,9.389945315354584,0.21314554257527338,0.3638755746672388,-0.07462584122198704,3.419249977826086,0.10610680729736037,0.2830164053936247,0.0,2787.184033434245,4126.441712246897,2534.0117511924445,3607.850306693401
2.46,-44.41633987426758,15.3434419631958,-48.03959274291992,9.39000247449466,0.21319647064749778,0.36398634123958706,-0.07476785551339302,3.4203349537773495,0.10613866534252481,0.28299925765160217,0.0,2786.987296667349,4126.66986173815,2533.826378402049,3608.005614604652
2.48,-44.29486846923828,15.20015811920166,-48.456748962402344,9.390057639421387,0.21324788643350087,0.36409777820394124,-0.07491000620869391,3.4214254521615035,0.1061707616407828,0.28298270817358373,0.0,2786.78948260742,4126.899099532224,2533.6401083933415,3608.1617617075144
2.5,-44.17443084716797,15.05599308013916,-48.874046325683594,9.390110812952818,0.21329979122849604,0.3642098865328685,-0.07505237572151853,3.4225217203065683,0.10620306662828008,0.2829667561141546,0.0,2786.59055511074,4127.129479272819,2533.45289645264,3608.3187752813146
2.52,-44.055057525634766,14.910951614379883,-49.29148483276367,9.390161998386114,0.21335218667900108,0.36432266760349585,-0.07519488926879919,3.423623579057405,0.10623559414274884,0.2829514004841657,0.0,2786.390537374026,4127.360962042909,2533.2647753804763,3608.47663832278
2.54,-43.93674087524414,14.765043258666992,-49.70905685424805,9.390211199091942,0.21340507263671224,0.3644361214485279,-0.07533757734313588,3.4247310506382878,0.10626834186609818,0.28293664027241744,0.0,2786.189430292658,4127.593553338714,2533.0757401758965,3608.635349519983
2.56,-43.81948471069336,14.61827564239502,-50.12672424316406,9.390258418308383,0.21345844919308873,0.3645502482671094,-0.07548043676513021,3.425844131341727,0.10630133842788218,0.28292247450748514,0.0,2785.9872339396015,4127.82725247717,2532.8857914848604,3608.794908912686
2.58,-43.70330810546875,14.470656394958496,-50.5445442199707,9.39030365808274,0.21351231987762692,0.36466505088873147,-0.07562356200370265,3.4269631745741225,0.10633454591806309,0.2829089025751781,0.0,2785.7838923692707,4128.0621355693265,2532.6948663058442,3608.9553593845217
2.6,-43.58821105957031,14.32219123840332,-50.96251678466797,9.390346921139146,0.21356668878278467,0.3647805330686847,-0.07576685821391681,3.4280879666088904,0.106367968321467,0.2828959236582561,0.0,2785.5794321958333,4128.298156067537,2532.5030039685353,3609.1166816028444
2.62,-43.47419738769531,14.172887802124023,-51.380577087402344,9.390388210883097,0.21362155580873401,0.3648966957089992,-0.07591031970621431,3.4292183704742634,0.10640165584065435,0.2828835367350708,0.0,2785.3738805991525,4128.535285439095,2532.310227524809,3609.2788539482885
2.64,-43.36128234863281,14.02275562286377,-51.798789978027344,9.390427528777167,0.21367692487023127,0.3650135428125723,-0.07605410194248109,3.430354919984129,0.10643555821684016,0.28287174136684995,0.0,2785.1671555009843,4128.773638854037,2532.116441367268,3609.4419389703303
2.66,-43.24946594238281,13.87180233001709,-52.21712112426758,9.390464876932672,0.21373280181098397,0.36513108050110776,-0.07619808422663178,3.4314973886146056,0.10646970197571601,0.2828605369201984,0.0,2784.9592814296,4129.013166471968,2531.9216879915803,3609.6059195346334
2.68,-43.13874816894531,13.720036506652832,-52.63557434082031,9.3905002574047,0.21378919025327572,0.36524931372929703,-0.07634233143448858,3.4326458997081617,0.10650408210114387,0.2828499227785901,0.0,2784.750244622774,4129.25389571326,2531.72594408219,3609.7708053465167
2.7,-43.02914810180664,13.567462921142578,-53.05420684814453,9.390533671983562,0.2138460944898527,0.3653682484659705,-0.0764868379516042,3.4338004872470296,0.10653866619875971,0.2828398984049315,0.0,2784.5400368886385,4129.495833707792,2531.5292040483237,3609.936603100434
2.72,-42.92066955566406,13.414093017578125,-53.47293472290039,9.390565123889626,0.21390351402944205,0.36548788748388,-0.07663149897619055,3.434960757119241,0.10657351268141275,0.28283046283311214,0.0,2784.328720531996,4129.7388958532165,2531.331537972749,3610.1032650866127
2.74,-42.81330871582031,13.259931564331055,-53.89182662963867,9.390594614949249,0.21396144858540217,0.3656082335174509,-0.07677647391964842,3.4361271407484026,0.10660857351848277,0.28282161551522533,0.0,2784.1162355422225,4129.983175884365,2531.1328673768626,3610.2708361020527
2.76,-42.70708465576172,13.104987144470215,-54.31081008911133,9.39062214759261,0.21401989898035398,0.3657292902245575,-0.07692164237401124,3.437299383870639,0.10664391154605724,0.28281335572221683,0.0,2783.9026124683087,4130.228617941763,2530.9332395861966,3610.439294188577
2.78,-42.60198974609375,12.949271202087402,-54.729976654052734,9.390647722646067,0.21407886857463568,0.36585106304449194,-0.0770671866415451,3.4384780579635383,0.1066794403511913,0.28280568320617994,0.0,2783.6877664686804,4130.475345528525,2530.732551752447,3610.608703552034
2.8,-42.498046875,12.792787551879883,-55.14927673339844,9.390671342921658,0.2141383587075294,0.36597355628042316,-0.07721286999105623,3.4396625223217474,0.1067152183819912,0.28279859712350247,0.0,2783.47178672276,4130.723219447542,2530.5309204754294,3610.7789976762288
2.82,-42.39524841308594,12.635547637939453,-55.5687141418457,9.390693010937074,0.21419836599542175,0.366096770315285,-0.07735882836542902,3.440852993177408,0.10675123142725865,0.2827920967188778,0.0,2783.2546535096762,4130.972287919384,2530.3283042965313,3610.950189579102
2.84,-42.293601989746094,12.477558135986328,-55.98829650878906,9.390712728719476,0.21425888955237563,0.36622070702563625,-0.07750503667022637,3.442049494389025,0.1067874791954709,0.28278618138415706,0.0,2783.0363573739924,4131.222555271302,2530.124700278,3611.122287374079
2.86,-42.19312286376953,12.318826675415039,-56.40802764892578,9.390730498449372,0.21431992835806382,0.3663453678232768,-0.07765149444523341,3.443252032230839,0.10682396443765686,0.2827808504651884,0.0,2782.8168970085153,4131.474022724354,2529.9201074748694,3611.295292143392
2.88,-42.09380340576172,12.159360885620117,-56.8278923034668,9.390746322190893,0.21438148164225487,0.3664707539407182,-0.07779821122052145,3.444460648137549,0.10686069974480168,0.2827761033427322,0.0,2782.5962656382935,4131.726699104076,2529.7145186316957,3611.4692091403167
2.9,-41.99565887451172,11.999173164367676,-57.24790573120117,9.390760201380056,0.2144435507279548,0.3665968678830717,-0.077945231708627,3.4456755325656285,0.10689766549845377,0.28277193958598323,0.0,2782.37443204592,4131.980625202054,2529.5079001092145,3611.6440624635725
2.92,-41.89868927001953,11.83826732635498,-57.668067932128906,9.390772137836398,0.21450613718491207,0.36672371228927214,-0.07809250639089688,3.446896580535276,0.10693487394673683,0.28276835864908045,0.0,2782.15140885809,4132.23577798331,2529.3002714299764,3611.819843041598
2.94,-41.80290985107422,11.676654815673828,-58.08839416503906,9.390782133308248,0.21456924169643343,0.36685128900548053,-0.07824006571937599,3.4481238536698178,0.10697230784723845,0.28276536000752567,0.0,2781.9271888735993,4132.492171068439,2529.0916210571836,3611.9965560328533
2.96,-41.70831298828125,11.514344215393066,-58.508872985839844,9.39079019003506,0.21463286360059625,0.3669795987486515,-0.07838785879210218,3.44935718692819,0.1070099744259949,0.28276294298948185,0.0,2781.7017969144226,4132.749768856306,2528.881978630866,3612.174182629138
2.98,-41.61492156982422,11.351341247558594,-58.92946243286133,9.390796310432778,0.21469700022641627,0.3671086403756977,-0.07853589627221684,3.450596543805108,0.10704792673057523,0.2827611068701666,0.0,2781.475242510694,4133.008563987104,2528.6713498656018,3612.352715002403
3.0,-41.52272415161133,11.18765640258789,-59.35020065307617,9.390800494616716,0.2147616553573791,0.3672384172406227,-0.07868435156921987,3.451842571846432,0.10708612177192947,0.2827598516149852,0.0,2781.2474233216963,4133.268695766977,2528.459619401804,3612.532231549435
3.02,-41.43172836303711,11.023298263549805,-59.7711067199707,9.390802742828779,0.21482683758747298,0.36736893683946437,-0.07883313545358649,3.4530952185424915,0.10712454439549891,0.28275917715136634,0.0,2781.0183336783384,4133.530151318468,2528.2467994054605,3612.7127386564407
3.04,-41.34194564819336,10.858274459838867,-60.19215774536133,9.390803056676674,0.21489255059523235,0.3675002036161838,-0.07898218861093144,3.4543542072811513,0.1071632222428969,0.2827590829969978,0.0,2780.7880198120783,4133.79287169785,2528.0329384172333,3612.8942005329086
3.06,-41.25338363647461,10.692596435546875,-60.61336135864258,9.390801437306964,0.214958796062495,0.3676322207425993,-0.07913157939195722,3.455619668210943,0.10720214321248157,0.28275956880791087,0.0,2780.556467201841,4134.056885826049,2527.818011834463,3613.0766274086814
3.08,-41.166038513183594,10.526270866394043,-61.034725189208984,9.39079788585185,0.21502557597890892,0.36776499182871164,-0.07928127978801304,3.4568915571146817,0.10724130469919019,0.2827606342444451,0.0,2780.3236798095286,4134.322183900151,2527.602028109444,3613.2600166992
3.1,-41.079925537109375,10.359305381774902,-61.456233978271484,9.390792403812064,0.21509289045725405,0.36789851915928257,-0.07943127650662941,3.4581697973911663,0.10728072969800777,0.2827622788563808,0.0,2780.0896710365064,4134.588749657623,2527.385000582978,3613.444357960273
3.12,-40.99503707885742,10.19171142578125,-61.87790298461914,9.390784991892298,0.21516074084995204,0.3680328058760489,-0.0795816393096443,3.4594546199027043,0.10732039392731524,0.28276450243231055,0.0,2779.8544058428115,4134.856632970834,2527.166887805169,3613.629677826089
3.14,-40.91139602661133,10.023496627807617,-62.29972457885742,9.390775651187017,0.21522912883687131,0.36816785548388187,-0.07973230697521975,3.4607458974417953,0.1073603161409982,0.28276730464389493,0.0,2779.6178993333515,4135.125805865348,2526.9477134945982,3613.8159654735127
3.16,-40.8289909362793,9.854669570922852,-62.72170639038086,9.390764382546996,0.21529805545035435,0.3683036709735565,-0.07988332914421459,3.462043753603151,0.10740048628126893,0.28277068523590126,0.0,2779.3801349916034,4135.3962953409155,2526.727454973725,3614.003233117057
3.18,-40.74782943725586,9.685239791870117,-63.1438102722168,9.390751186843737,0.21536752212569668,0.3684402556674572,-0.08003468302228671,3.463348160698979,0.10744094347389455,0.28277464394687896,0.0,2779.1411143659125,4135.668095098524,2526.50611777431,3614.191479996345
3.2,-40.667930603027344,9.515215873718262,-63.56609344482422,9.390736063500407,0.21543753398866675,0.3685776156971735,-0.08018649393156484,3.464659576786154,0.1074816392449166,0.28277918094987786,0.0,2778.9007654945653,4135.941303789117,2526.2836201450323,3614.3807611600546
3.22,-40.58928298950195,9.344608306884766,-63.988548278808594,9.390719012832484,0.2155080966124605,0.3687157580792075,-0.08033863768560885,3.4659777354052053,0.10752257303015882,0.28278429615025474,0.0,2778.6591207351553,4136.215862917345,2526.0600115822836,3614.571053257211
3.24,-40.51189422607422,9.173423767089844,-64.4111557006836,9.390700036323102,0.21557920925123772,0.368854685294719,-0.08049108635850616,3.4673023950288986,0.10756377402085782,0.2827899891030695,0.0,2778.416224979674,4136.491721422433,2525.835333656307,3614.7623209215753
3.26,-40.43577575683594,9.001673698425293,-64.83391571044922,9.39067913465483,0.21565087062128876,0.36899439913711746,-0.0806439178233136,3.468633750670831,0.10760524013171975,0.28279625960355104,0.0,2778.1720521575417,4136.768921832358,2525.609550644876,3614.954583434352
3.28,-40.360923767089844,8.829365730285645,-65.25682830810547,9.39065630792317,0.21572308239930998,0.369134903430435,-0.0807971420030974,3.469971937441814,0.10764697519147276,0.28280310762304917,0.0,2777.9265761551637,4137.047492534035,2525.3826395629076,3615.147861509856
3.3,-40.287353515625,8.656510353088379,-65.67989349365234,9.390631555909007,0.21579584812844765,0.3692762034078578,-0.08095078031784658,3.471317093221822,0.10768898163917223,0.282810533227298,0.0,2777.6797723372856,4137.327462808539,2525.154576469582,3615.342174438253
3.32,-40.215057373046875,8.483116149902344,-66.10314178466797,9.390604878088192,0.21586917285910864,0.3694183056437804,-0.08110484969897581,3.472669339921365,0.10773122720405348,0.2828185365735424,0.0,2777.4316185124862,4137.608858544539,2524.9253402345753,3615.5375396406166
3.34,-40.14405059814453,8.309191703796387,-66.52654266357422,9.39057627517065,0.21594305827088459,0.3695612144746317,-0.08125925064980179,3.474028351202822,0.10777375214091632,0.28282711744880495,0.0,2777.1821640499506,4137.891609242764,2524.69498948773,3615.733919634318
3.36,-40.0743293762207,8.134747505187988,-66.95011901855469,9.390545747163962,0.21601750470921624,0.36970493306712826,-0.08141408772915058,3.4753943722142666,0.10781652790625586,0.28283627585081134,0.0,2776.931377334292,4138.17576856603,2524.4634790169066,3615.9313375846623
