wheel_travel,steer_rack_dy,camber,toe,track_change,caster,valid
0.0,0.0,-0.0,0.0,0.0,0.0,1
0.009999999999999995,0.0,0.0030707332460378637,-0.004081646231649538,-3.280233961011625e-05,0.0,1
-0.010000000000000002,0.0,-0.003155041756954252,0.0044378058154273025,-0.00030270080495409246,0.0,1
-0.020000000000000004,0.0,-0.006406657742473837,0.009260274266314839,-0.0009430629837305915,0.0,1
0.020000000000000004,0.0,0.006068416983196993,-0.007830551416778318,-0.0004002183137008508,0.0,1
0.03,0.0,0.009003513575394055,-0.011265708714809594,-0.0011025927168180072,0.0,1
-0.030000000000000002,0.0,-0.00976836446354347,0.01450186553475441,-0.0019245761612431966,0.0,1
0.039999999999999994,0.0,0.011885874129673974,-0.014402174020569286,-0.0021414960160146546,0.0,1
-0.04,0.0,-0.013255218858078786,0.020204143796330027,-0.0032521564943334136,0.0,1
-0.05,0.0,-0.016884168348040653,0.026417285004189765,-0.004932280698823344,0.0,1
0.05,0.0,0.01472490695908706,-0.017251412101719214,-0.0035197404371665186,0.0,1
