wheel_travel,steer_rack_dy,camber,toe,track_change,caster,valid
0.03,-0.02,0.3852084473826141,0.0008351463990084937,0.03456724057263394,-0.11306186796820092,1
0.03,0.02,0.3366528085693622,0.13420341324724203,0.03182082133199404,-0.1059342363542932,1
-0.030000000000000002,0.0,-0.10764471887513785,0.030450022003648373,-0.011766620809209094,0.04136028005702767,1
-0.030000000000000002,0.009999999999999998,-0.10875269659151804,0.06775870764313814,-0.013246713197570537,0.04135528191588719,1
-0.030000000000000002,-0.01,-0.10628115346830283,-0.006902110453691259,-0.01035222326345031,0.04136851107446026,1
-0.030000000000000002,-0.02,-0.10467603060032654,-0.04433295876729301,-0.009006595817811158,0.04137632823662281,1
-0.030000000000000002,0.02,-0.10961353215708848,0.10506286379502111,-0.01479252283060839,0.041353048362622304,1
0.039999999999999994,0.0,0.44154670050264055,0.11379453739632535,0.039376395810539755,-0.1271696546360984,1
0.039999999999999994,0.009999999999999998,0.4286576554102279,0.14668163747326532,0.03873005782927941,-0.1251343113629978,1
0.039999999999999994,-0.01,0.4544363874110311,0.08083607789125982,0.03990757083484797,-0.12932390686628745,1
0.039999999999999994,-0.02,0.4674971149771104,0.04776347957145152,0.04032905224223293,-0.13156129047382062,1
0.039999999999999994,0.02,0.4156237665855944,0.17952014043297543,0.03796538044205777,-0.12324463334295513,1
-0.04,0.0,-0.10180033433326455,0.0336408485603874,-0.011629357806629437,0.04058785631394067,1
-0.04,0.009999999999999998,-0.10288272668531767,0.07120772214164435,-0.013131201910965395,0.04058012841332582,1
-0.04,-0.01,-0.1004538352969887,-0.003963833200953479,-0.010193874203456299,0.04059326752942583,1
-0.04,-0.02,-0.09886083956465191,-0.04164167611919055,-0.00882816486188387,0.04060081444811844,1
-0.04,0.02,-0.10371763370915853,0.10877891002376787,-0.014700418514459357,0.04057778448051208,1
-0.05,0.0,-0.09560491241070444,0.036561309103946844,-0.011687589733279213,0.03981606836741417,1
-0.05,0.009999999999999998,-0.09666968877811354,0.07437987865165635,-0.013210948293169267,0.03981003859772097,1
-0.05,-0.01,-0.09430319551484108,-0.0012721819210715847,-0.010235553882611326,0.03982189252662987,1
-0.05,-0.02,-0.09273054351606815,-0.03918215109013744,-0.008851940629017285,0.03982885557959006,1
-0.05,0.02,-0.09748225729328498,0.11220473496861272,-0.01480255812948883,0.039805819296168186,1
0.05,0.0,0.5141544548341836,0.16878872537993603,0.04404341026377123,-0.1416151575992475,1
0.05,0.009999999999999998,0.5010796675003432,0.2012157149964647,0.04350262902596436,-0.13918057669120598,1
0.05,-0.01,0.5271206934430455,0.1362752504780342,0.044462917466675855,-0.14419754550510142,1
0.05,-0.02,0.5401116179078075,0.10365706608302955,0.04476230848602991,-0.1469022854510636,1
0.05,0.02,0.48758822147586084,0.23357710161974407,0.042828776371280686,-0.1369714962267804,1
